gameId,playId,playDescription,half,down,yardsToGo,possessionTeam,defensiveTeam,yardline_100,preSnapTeam1Score,preSnapTeam2Score,offenseFormation,receiverAlignment,playType,timeToThrow,yardsGained,penaltyYards,manZone,passer,receiver,rusher,tackler,reception,passRush1,blocker1,pressure1,sack1,passRush2,blocker2,pressure2,sack2,passRush3,blocker3,pressure3,sack3,teamPressure,videoTimestamp,Notes
2026030105,65,C.Daniel pass short right to C.Morris for 14 yards (C.Sun).,2,2,2,Coral,Gray,57,21,33,,,pass,,14,,,C.Daniel,C.Morris,,C.Sun,1,,,,,,,,,,,,,,1:01:18,
2026030105,66,C.Daniel sacked -5 yards (I.McDermott).,2,1,10,Coral,Gray,43,21,33,,,pass,,-5,,,C.Daniel,,,I.McDermott,,,,,,,,,,,,,,,1:02:05,
2026030105,67,"C.Daniel pass short right to A.Beck for 5 yards (M.Bromell). PENALTY BULLRUSH, 10 yard penalty, first down.",2,2,15,Coral,Gray,48,21,33,,,pass,,,10,,,,,,,,,,,,,,,,,,,,1:02:46,
2026030105,68,C.Daniel pass deep left to A.Holder for 15 yards (OOB).,2,1,10,Coral,Gray,38,21,33,,,pass,,15,,,C.Daniel,A.Holder,,,1,,,,,,,,,,,,,,1:03:51,
2026030105,69,C.Daniel pass incomplete deep left intended for M.Magyar.,2,1,10,Coral,Gray,23,21,33,,,pass,,0,,,C.Daniel,M.Magyar,,,0,,,,,,,,,,,,,,1:04:53,
2026030105,70,"C.Daniel pass short middle to A.Gordon for 10 yards (C.Sun). PENALTY OFFENSIVE HOLDING, 5 yard penalty, repeat second down.",2,2,10,Coral,Gray,23,21,33,,,pass,,,-5,,,,,,,,,,,,,,,,,,,,1:05:43,
2026030105,71,C.Daniel pass short middle to C.Morris for 10 yards (B.Vaughn).,2,2,15,Coral,Gray,28,21,33,,,pass,,10,,,C.Daniel,C.Morris,,B.Vaughn,1,,,,,,,,,,,,,,1:06:41,
2026030105,72,"C.Daniel pass deep left to A.Holder for 18 yards. PENALTY ILLEGAL BLOCKING DOWNFIELD, 5 yard penalty, repeat third down.",2,3,5,Coral,Gray,18,21,33,,,pass,,,-5,,,,,,,,,,,,,,,,,,,,1:07:22,
2026030105,73,"C.Daniel pass deep left INTERCEPTED by C.Sun, TOUCHBACK (A.Holder).",2,3,10,Coral,Gray,23,21,33,,,pass,,,,,C.Daniel,,,A.Holder,0,,,,,,,,,,,,,,1:08:27,
2026030105,74,AJ.Reust pass short left to C.Sun for 6 yards (A.Beck).,2,1,10,Gray,Coral,65,21,33,,,pass,,6,,,AJ.Reust,C.Sun,,A.Beck,1,,,,,,,,,,,,,,1:09:34,
2026030105,75,AJ.Reust sacked -2 yards (T.Fenty).,2,2,4,Gray,Coral,59,21,33,,,pass,,-2,,,AJ.Reust,,,T.Fenty,,,,,,,,,,,,,,,1:10:18,
2026030105,76,"AJ.Reust pass short middle to J.Frost for 11 yards (A.Beck), END OF GAME.",2,3,6,Gray,Coral,61,21,33,,,pass,,11,,,AJ.Reust,J.Frost,,A.Beck,1,,,,,,,,,,,,,,1:11:01,
2026030801,1,(Kickoff) W.Eck kick returned by J.Steslicki to the 46 yardline (OOB).,1,,,Olive,Purple,,0,0,,,kick,,,,,,,,,,,,,,,,,,,,,,,0:00,
2026030801,2,JC.Adams pass short middle to A.Mable for 11 yards (J.Byers).,1,1,10,Olive,Purple,46,0,0,,,pass,,11,,,JC.Adams,A.Mable,,J.Byers,1,,,,,,,,,,,,,,1:17,
2026030801,3,JC.Adams pass short right to J.Layne for 7 yards (W.Eck).,1,1,10,Olive,Purple,35,0,0,,,pass,,7,,,JC.Adams,J.Layne,,W.Eck,1,,,,,,,,,,,,,,2:09,
2026030801,4,JC.Adams pass short middle to N.Kirkvarro for 8 yards (C.Amelia).,1,2,3,Olive,Purple,28,0,0,,,pass,,8,,,JC.Adams,N.Kirkvarro,,C.Amelia,1,,,,,,,,,,,,,,3:00,
2026030801,5,JC.Adams pass incomplete short right.,1,1,10,Olive,Purple,20,0,0,,,pass,,0,,,JC.Adams,,,,0,,,,,,,,,,,,,,4:05,Intentional grounding
2026030801,6,JC.Adams sacked -1 yards (V.Vavarro).,1,2,10,Olive,Purple,20,0,0,,,pass,,-1,,,JC.Adams,,,V.Vavarro,,,,,,,,,,,,,,,4:55,
2026030801,7,"JC.Adams pass deep right to J.Layne for 21 yards, TOUCHDOWN.",1,3,11,Olive,Purple,21,0,0,,,pass,,21,,,JC.Adams,J.Layne,,,1,,,,,,,,,,,,,,5:50,
2026030801,8,(Extra Point) JC.Adams sacked (M.Brown).,1,,5,Olive,Purple,5,0,6,,,pass,,,,,JC.Adams,,,M.Brown,,,,,,,,,,,,,,,6:43,
2026030801,9,W.Eck pass short right to B.Hotchkiss for 14 yards (S.Brooks).,1,1,10,Purple,Olive,65,0,6,,,pass,,14,,,W.Eck,B.Hotchkiss,,S.Brooks,1,,,,,,,,,,,,,,7:30,
2026030801,10,W.Eck pass short left to C.Amelia for 5 yards (P.Wallace).,1,1,10,Purple,Olive,51,0,6,,,pass,,5,,,W.Eck,C.Amelia,,P.Wallace,1,,,,,,,,,,,,,,8:30,
2026030801,11,W.Eck pass short right to J.Mahoney for 3 yards (S.Brooks).,1,2,5,Purple,Olive,46,0,6,,,pass,,3,,,W.Eck,J.Mahoney,,S.Brooks,1,,,,,,,,,,,,,,9:15,
2026030801,12,W.Eck pass short right to E.Mahoney for 5 yards (JC.Adams).,1,3,2,Purple,Olive,43,0,6,,,pass,,5,,,W.Eck,E.Mahoney,,JC.Adams,1,,,,,,,,,,,,,,9:54,
2026030801,13,W.Eck pass incomplete short right.,1,1,10,Purple,Olive,38,0,6,,,pass,,0,,,W.Eck,,,,0,,,,,,,,,,,,,,10:36,Intentional grounding
2026030801,14,W.Eck pass short right to E.Mahoney for 14 yards (A.Mable).,1,2,10,Purple,Olive,38,0,6,,,pass,,14,,,W.Eck,E.Mahoney,,A.Mable,1,,,,,,,,,,,,,,11:25,
2026030801,15,W.Eck pass short middle to B.Hotchkiss for 7 yards (S.Brooks).,1,1,10,Purple,Olive,24,0,6,,,pass,,7,,,W.Eck,B.Hotchkiss,,S.Brooks,1,,,,,,,,,,,,,,12:12,
2026030801,16,"W.Eck pass deep left to E.Abel for 17 yards, TOUCHDOWN.",1,2,3,Purple,Olive,17,0,6,,,pass,,17,,,W.Eck,E.Abel,,,1,,,,,,,,,,,,,,12:57,
2026030801,17,"(Extra Point) W.Eck pass short left to J.Mahoney for 5 yards, EXTRA POINT GOOD.",1,,5,Purple,Olive,5,6,6,,,pass,,5,,,W.Eck,J.Mahoney,,,1,,,,,,,,,,,,,,13:51,
2026030801,18,"JC.Adams pass short middle to C.Bolden for 10 yards (C.Amelia). PENALTY ILLEGAL FORWARD PASS, 5 yard penalty, loss of downs.",1,1,10,Olive,Purple,65,7,6,,,pass,,,-5,,JC.Adams,C.Bolden,,C.Amelia,,,,,,,,,,,,,,,15:32,
2026030801,19,JC.Adams right tackle for 17 yards (OOB).,1,2,15,Olive,Purple,70,7,6,,,run,,17,,,,,JC.Adams,,,,,,,,,,,,,,,,16:50,
2026030801,20,JC.Adams pass short right to J.Layne for 12 yards (C.Amelia).,1,1,10,Olive,Purple,53,7,6,,,pass,,12,,,JC.Adams,J.Layne,,C.Amelia,1,,,,,,,,,,,,,,17:52,
2026030801,21,JC.Adams pass deep left to C.Bolden for 16 yards (J.Mahoney).,1,1,10,Olive,Purple,41,7,6,,,pass,,16,,,JC.Adams,C.Bolden,,J.Mahoney,1,,,,,,,,,,,,,,18:50,
2026030801,22,JC.Adams pass incomplete short middle intended for J.Steslicki.,1,1,10,Olive,Purple,25,7,6,,,pass,,0,,,JC.Adams,J.Steslicki,,,0,,,,,,,,,,,,,,19:42,
2026030801,23,JC.Adams pass short middle to J.Layne for 7 yards (E.Mahoney).,1,2,10,Olive,Purple,25,7,6,,,pass,,7,,,JC.Adams,J.Layne,,E.Mahoney,1,,,,,,,,,,,,,,20:30,
2026030801,24,JC.Adams pass short middle to A.Mable for 7 yards (W.Eck).,1,3,3,Olive,Purple,18,7,6,,,pass,,7,,,JC.Adams,A.Mable,,W.Eck,1,,,,,,,,,,,,,,21:20,
2026030801,25,"JC.Adams pass deep right to A.Mable for 11 yards, TOUCHDOWN.",1,1,10,Olive,Purple,11,7,6,,,pass,,11,,,JC.Adams,A.Mable,,,1,,,,,,,,,,,,,,22:05,
2026030801,26,"(Extra Point) JC.Adams pass short right to J.Layne for 5 yards, EXTRA POINT GOOD.",1,,5,Olive,Purple,5,7,12,,,pass,,5,,,JC.Adams,J.Layne,,,1,,,,,,,,,,,,,,23:04,
2026030801,27,W.Eck pass short left to J.Mahoney for 5 yards (OOB).,1,1,10,Purple,Olive,65,7,13,,,pass,,5,,,W.Eck,J.Mahoney,,,1,,,,,,,,,,,,,,24:04:00,
2026030801,28,W.Eck pass short right to J.Mahoney for 5 yards (S.Brooks).,1,2,5,Purple,Olive,60,7,13,,,pass,,5,,,W.Eck,J.Mahoney,,S.Brooks,1,,,,,,,,,,,,,,24:46:00,
2026030801,29,W.Eck sacked -4 yards (C.Bolden).,1,1,10,Purple,Olive,55,7,13,,,pass,,-4,,,W.Eck,,,C.Bolden,,,,,,,,,,,,,,,25:25:00,"No movement at snap, ball was clearly away before sack."
2026030801,30,W.Eck pass incomplete deep right intended for E.Mahoney.,1,2,14,Purple,Olive,59,7,13,,,pass,,0,,,W.Eck,E.Mahoney,,,0,,,,,,,,,,,,,,26:15:00,
2026030801,31,W.Eck pass incomplete deep left intended for J.Mahoney.,1,3,14,Purple,Olive,59,7,13,,,pass,,0,,,W.Eck,J.Mahoney,,,0,,,,,,,,,,,,,,27:07:00,
2026030801,32,W.Eck pass incomplete deep right intended for E.Mahoney.,1,4,14,Purple,Olive,59,7,13,,,pass,,0,,,W.Eck,E.Mahoney,,,0,,,,,,,,,,,,,,28:04:00,Drop
2026030801,33,JC.Adams short right to J.Layne for 20 yards (V.Vavarro).,1,1,10,Olive,Purple,21,7,13,,,pass,,20,,,JC.Adams,J.Layne,,V.Vavarro,1,,,,,,,,,,,,,,29:11:00,
2026030801,34,C.Bolden up the middle for 0 yards (C.Amelia).,1,1,1,Olive,Purple,1,7,13,,,run,,0,,,,,C.Bolden,C.Amelia,,,,,,,,,,,,,,,30:20:00,
2026030801,35,"C.Bolden up the middle for 1 yards, TOUCHDOWN.",1,2,1,Olive,Purple,1,7,13,,,run,,1,,,,,C.Bolden,,,,,,,,,,,,,,,,31:05:00,
2026030801,36,"(Extra Point) JC.Adams pass deep right to J.Layne for 5 yards, EXTRA POINT GOOD.",1,,5,Olive,Purple,5,7,19,,,pass,,5,,,JC.Adams,J.Layne,,,1,,,,,,,,,,,,,,31:57:00,
2026030801,37,W.Eck pass short middle to C.Amelia for 13 yards (JC.Adams).,1,1,10,Purple,Olive,65,7,20,,,pass,,13,,,W.Eck,C.Amelia,,JC.Adams,1,,,,,,,,,,,,,,32:54:00,
2026030801,38,W.Eck pass incomplete short middle intended for J.Mahoney.,1,1,10,Purple,Olive,52,7,20,,,pass,,0,,,W.Eck,J.Mahoney,,,0,,,,,,,,,,,,,,33:55:00,
2026030801,39,W.Eck pass short middle to J.Mahoney for 8 yards (JC.Adams).,1,2,10,Purple,Olive,52,7,20,,,pass,,8,,,W.Eck,J.Mahoney,,JC.Adams,1,,,,,,,,,,,,,,34:37:00,
2026030801,40,W.Eck sacked -8 yards (C.Bolden).,1,3,2,Purple,Olive,44,7,20,,,pass,,-8,,,W.Eck,,,C.Bolden,,,,,,,,,,,,,,,35:30:00,
2026030801,41,"W.Eck sacked -1 yards (P.Wallace), END OF HALF.",1,4,10,Purple,Olive,52,7,20,,,pass,,-1,,,W.Eck,,,P.Wallace,,,,,,,,,,,,,,,36:00:00,
2026030801,42,(Kickoff) S.Brooks kick returned by J.Mahoney to the 22 yardline (N.Kirkvarro).,2,,,Purple,Olive,,7,20,,,kick,,,,,,,,,,,,,,,,,,,,,,,36:43:00,
2026030801,43,W.Eck pass short middle to C.Amelia for 16 yards (JC.Adams).,2,1,10,Purple,Olive,58,7,20,,,pass,,16,,,W.Eck,C.Amelia,,JC.Adams,1,,,,,,,,,,,,,,37:35:00,
2026030801,44,W.Eck pass incomplete short right.,2,1,10,Purple,Olive,42,7,20,,,pass,,0,,,W.Eck,,,,0,,,,,,,,,,,,,,38:08:00,Intentional grounding
2026030801,45,W.Eck pass deep middle to E.Mahoney for 12 yards (P.Wallace).,2,2,10,Purple,Olive,42,7,20,,,pass,,12,,,W.Eck,E.Mahoney,,P.Wallace,1,,,,,,,,,,,,,,38:50:00,
2026030801,46,W.Eck pass incomplete short right intended for E.Mahoney.,2,1,10,Purple,Olive,30,7,20,,,pass,,0,,,W.Eck,E.Mahoney,,,0,,,,,,,,,,,,,,39:34:00,Drop
2026030801,47,W.Eck pass short left to J.Mahoney for 16 yards (J.Layne).,2,2,10,Purple,Olive,30,7,20,,,pass,,16,,,W.Eck,J.Mahoney,,J.Layne,1,,,,,,,,,,,,,,40:15:00,
2026030801,48,W.Eck pass incomplete short right intended for J.Mahoney (JC.Adams).,2,1,10,Purple,Olive,14,7,20,,,pass,,0,,,W.Eck,J.Mahoney,,,0,,,,,,,,,,,,,,41:16:00,
2026030801,49,W.Eck pass short right to J.Mahoney for 2 yards (JC.Adams).,2,2,10,Purple,Olive,14,7,20,,,pass,,2,,,W.Eck,J.Mahoney,,JC.Adams,1,,,,,,,,,,,,,,42:02:00,
2026030801,50,W.Eck pass short left to C.Amelia for 9 yards (J.Layne).,2,3,8,Purple,Olive,12,7,20,,,pass,,9,,,W.Eck,C.Amelia,,J.Layne,1,,,,,,,,,,,,,,42:45:00,
2026030801,51,W.Eck pass incomplete short middle intended for B.Hotchkiss (C.Bolden).,2,1,3,Purple,Olive,3,7,20,,,pass,,0,,,W.Eck,B.Hotchkiss,,,0,,,,,,,,,,,,,,43:42:00,
2026030801,52,W.Eck sacked -5 yards (C.Bolden).,2,2,3,Purple,Olive,3,7,20,,,pass,,-5,,,W.Eck,,,C.Bolden,,,,,,,,,,,,,,,44:22:00,
2026030801,53,W.Eck pass incomplete deep right intended for C.Henson.,2,3,8,Purple,Olive,8,7,20,,,pass,,0,,,W.Eck,C.Henson,,,0,,,,,,,,,,,,,,45:35:00,
2026030801,54,"W.Eck pass short left to J.Mahoney for 8 yards, TOUCHDOWN.",2,4,8,Purple,Olive,8,7,20,,,pass,,8,,,W.Eck,J.Mahoney,,,1,,,,,,,,,,,,,,46:28:00,
2026030801,55,(Extra Point) W.Eck pass incomplete short middle intended for J.Mahoney (P.Wallace).,2,,5,Purple,Olive,5,13,20,,,pass,,0,,,W.Eck,J.Mahoney,,,0,,,,,,,,,,,,,,47:22:00,
2026030801,56,JC.Adams sacked -6 yards (W.Eck).,2,1,10,Olive,Purple,65,13,20,,,pass,,-6,,,JC.Adams,,,W.Eck,,,,,,,,,,,,,,,48:27:00,
2026030801,57,"JC.Adams pass deep left to C.Bolden for 79 yards, TOUCHDOWN.",2,2,16,Olive,Purple,79,13,20,,,pass,,79,,,JC.Adams,C.Bolden,,,1,,,,,,,,,,,,,,49:19:00,
2026030801,58,"(Extra Point) JC.Adams pass short left to P.Steslicki for 5 yards, EXTRA POINT GOOD.",2,,5,Olive,Purple,5,13,26,,,pass,,5,,,JC.Adams,P.Steslicki,,,1,,,,,,,,,,,,,,51:05:00,
2026030801,59,W.Eck pass deep right to J.Mahoney for 45 yards (JC.Adams).,2,1,10,Purple,Olive,65,13,27,,,pass,,45,,,W.Eck,J.Mahoney,,JC.Adams,1,,,,,,,,,,,,,,52:02:00,
2026030801,60,W.Eck right tackle for 8 yards (S.Brooks).,2,1,10,Purple,Olive,20,13,27,,,run,,8,,,,,W.Eck,S.Brooks,,,,,,,,,,,,,,,53:04:00,
2026030801,61,"W.Eck pass short middle to J.Byers for 12 yards, TOUCHDOWN.",2,2,2,Purple,Olive,12,13,27,,,pass,,12,,,W.Eck,J.Byers,,,1,,,,,,,,,,,,,,53:59:00,
2026030801,62,(Two Point Attempt) W.Eck pass deep middle INTERCEPTED by J.Layne (S.Brown).,2,,10,Purple,Olive,10,19,27,,,pass,,,,,W.Eck,,,S.Brown,0,,,,,,,,,,,,,,54:54:00,Really good coverage and tip by Shaq
2026030801,63,JC.Adams pass short middle to N.Kirkvarro for 4 yards (W.Eck).,2,1,10,Olive,Purple,65,19,27,,,pass,,4,,,JC.Adams,N.Kirkvarro,,W.Eck,1,,,,,,,,,,,,,,56:04:00,
2026030801,64,JC.Adams pass incomplete deep right intended for J.Layne.,2,2,6,Olive,Purple,61,19,27,,,pass,,0,,,JC.Adams,J.Layne,,,0,,,,,,,,,,,,,,56:52:00,
2026030801,65,JC.Adams pass incomplete short right intended for J.Layne.,2,3,6,Olive,Purple,61,19,27,,,pass,,0,,,JC.Adams,J.Layne,,,0,,,,,,,,,,,,,,57:57:00,
2026030801,66,JC.Adams pass incomplete deep left intended for J.Layne.,2,4,6,Olive,Purple,61,19,27,,,pass,,0,,,JC.Adams,J.Layne,,,0,,,,,,,,,,,,,,58:37:00,
2026030801,67,"W.Eck pass short middle to S.Brown for 19 yards, TOUCHDOWN.",2,1,10,Purple,Olive,19,19,27,,,pass,,19,,,W.Eck,S.Brown,,,1,,,,,,,,,,,,,,59:37:00,
2026030801,68,"(Two Point Attempt) W.Eck pass deep middle to C.Amelia for 10 yards, TWO POINT GOOD.",2,,10,Purple,Olive,10,25,27,,,pass,,10,,,W.Eck,C.Amelia,,,1,,,,,,,,,,,,,,1:00:47,
2026030801,69,JC.Adams pass short right to A.Mable for 7 yards (OOB).,2,1,10,Olive,Purple,65,27,27,,,pass,,7,,,JC.Adams,A.Mable,,,1,,,,,,,,,,,,,,1:01:47,
2026030801,70,JC.Adams pass incomplete short right intended for C.Bolden.,2,2,3,Olive,Purple,58,27,27,,,pass,,0,,,JC.Adams,C.Bolden,,,0,,,,,,,,,,,,,,1:02:25,
2026030801,71,JC.Adams pass short right to J.Layne for 6 yards (J.Mahoney).,2,3,3,Olive,Purple,58,27,27,,,pass,,6,,,JC.Adams,J.Layne,,J.Mahoney,1,,,,,,,,,,,,,,1:03:07,
2026030801,72,JC.Adams pass short right to J.Layne for 12 yards (W.Eck).,2,1,10,Olive,Purple,52,27,27,,,pass,,12,,,JC.Adams,J.Layne,,W.Eck,1,,,,,,,,,,,,,,1:04:00,
2026030801,73,JC.Adams sacked -4 yards (M.Brown).,2,1,10,Olive,Purple,40,27,27,,,pass,,-4,,,JC.Adams,,,M.Brown,,,,,,,,,,,,,,,1:05:14,
2026030801,74,JC.Adams pass short left to A.Mable for 10 yards (C.Henson).,2,2,14,Olive,Purple,44,27,27,,,pass,,10,,,JC.Adams,A.Mable,,C.Henson,1,,,,,,,,,,,,,,1:05:55,
2026030801,75,JC.Adams left tackle for 5 yards (W.Eck).,2,3,4,Olive,Purple,34,27,27,,,run,,5,,,,,JC.Adams,W.Eck,,,,,,,,,,,,,,,1:06:28,
2026030801,76,JC.Adams pass short middle to M.Nixon for 4 yards (W.Eck).,2,1,10,Olive,Purple,29,27,27,,,pass,,4,,,JC.Adams,M.Nixon,,W.Eck,1,,,,,,,,,,,,,,1:07:25,
2026030801,77,JC.Adams pass incomplete short left.,2,2,6,Olive,Purple,25,27,27,,,pass,,0,,,JC.Adams,,,,0,,,,,,,,,,,,,,1:08:31,
2026030801,78,JC.Adams pass incomplete deep left.,2,3,6,Olive,Purple,25,27,27,,,pass,,0,,,JC.Adams,,,,0,,,,,,,,,,,,,,1:09:35,
2026030801,79,"JC.Adams pass deep middle to J.Layne for 25 yards, TOUCHDOWN.",2,4,6,Olive,Purple,25,27,27,,,pass,,25,,,JC.Adams,J.Layne,,,1,,,,,,,,,,,,,,1:10:30,
2026030801,80,(Extra Point) JC.Adams pass incomplete short left intended for C.Bolden.,2,,5,Olive,Purple,5,27,33,,,pass,,0,,,JC.Adams,C.Bolden,,,0,,,,,,,,,,,,,,1:11:48,
2026030801,81,W.Eck pass short middle to J.Mahoney for 15 yards (J.Layne).,2,1,10,Purple,Olive,65,27,33,,,pass,,15,,,W.Eck,J.Mahoney,,J.Layne,1,,,,,,,,,,,,,,1:13:28,
2026030801,82,W.Eck pass incomplete deep left intended for E.Abel.,2,1,10,Purple,Olive,50,27,33,,,pass,,0,,,W.Eck,E.Abel,,,0,,,,,,,,,,,,,,1:14:19,
2026030801,83,W.Eck pass short middle to J.Mahoney for 12 yards (DBC).,2,2,10,Purple,Olive,50,27,33,,,pass,,12,,,W.Eck,J.Mahoney,,,1,,,,,,,,,,,,,,1:15:38,
2026030801,84,"W.Eck sacked -7 yards (C.Bolden), END OF GAME.",2,1,10,Purple,Olive,38,27,33,,,pass,,-7,,,W.Eck,,,C.Bolden,,,,,,,,,,,,,,,1:16:45,
2026031501,1,(Kickoff) B.Sanders kick downed at the 11 yardline.,1,,,Seafoam,Gold,,0,0,,,kick,,,,,,,,,,,,,,,,,,,,,,,0:00,
2026031501,2,"J.Dillard pass deep right INTERCEPTED by N.Lazarus, returned to the 21 yardline (D.Crane).",1,1,10,Seafoam,Gold,69,0,0,,,pass,,,,,J.Dillard,,,D.Crane,,J.Zanoni,AC.Chavis,0,,B.Anderson,K.Garner,0,,,,,,0,1:06,
2026031501,3,M.Cline pass incomplete short left intended for B.Burke.,1,1,10,Gold,Seafoam,21,0,0,,,pass,,0,,,M.Cline,B.Burke,,,0,C.Mangini,N.Lazarus,0,,,,,,,,,,,2:00,Drop/Miss
2026031501,4,M.Cline pass incomplete short middle intended for S.Dewan.,1,2,10,Gold,Seafoam,21,0,0,,,pass,,0,,,M.Cline,S.Dewan,,,0,A.Troy,R.Snight,0,,C.Mangini,N.Lazarus,0,,,,,,,2:31,Drop
2026031501,5,"M.Cline pass short left INTERCEPTED by Jay.W, returned to the 15 yardline (B.Burke).",1,3,10,Gold,Seafoam,21,0,0,,,pass,,,,,M.Cline,,,B.Burke,,A.Troy,R.Snight,0,,C.Mangini,,1,,,,,,,3:03,
2026031501,6,J.Dillard pass short middle to P.Whitney for 15 yards (S.Dewan).,1,1,10,Seafoam,Gold,65,0,0,,,pass,,15,,,J.Dillard,P.Whitney,,S.Dewan,1,J.Zanoni,AC.Chavis,0,,B.Anderson,K.Garner,0,,,,,,0,3:42,
2026031501,7,"D.Crane left tackle for 50 yards, TOUCHDOWN.",1,1,10,Seafoam,Gold,50,0,0,,,run,,50,,,,,D.Crane,,,,,,,,,,,,,,,,4:32,
2026031501,8,(Extra Point) J.Dillard pass incomplete short left (B.Burke).,1,,5,Seafoam,Gold,5,0,6,,,pass,,0,,,J.Dillard,,,,0,B.Anderson,AC.Chavis,0,,J.Zanoni,K.Garner,0.5,,,,,,0.5,5:48,
2026031501,9,M.Cline pass short middle to B.Sanders for 5 yards (D.King).,1,1,10,Gold,Seafoam,65,0,6,,,pass,,5,,,M.Cline,B.Sanders,,D.King,1,C.Mangini,,0.5,,A.Troy,,0.5,,,,,,,6:43,
2026031501,10,M.Cline pass short left to B.Burke for 4 yards (A.Troy),1,2,5,Gold,Seafoam,60,0,6,,,pass,,4,,,M.Cline,B.Burke,,A.Troy,1,C.Mangini,R.Snight,0,,,,,,,,,,,7:13,
2026031501,11,M.Cline pass short middle to B.Sanders for 1 yards (D.Crane).,1,3,1,Gold,Seafoam,56,0,6,,,pass,,1,,,M.Cline,B.Sanders,,D.Crane,1,,,,,,,,,,,,,,7:53,
2026031501,12,M.Cline pass short right to C.Trask for 11 yards (D.King).,1,1,10,Gold,Seafoam,55,0,6,,,pass,,11,,,M.Cline,C.Trask,,D.King,1,A.Troy,R.Snight,0,,C.Mangini,,0,,,,,,,8:25,
2026031501,13,M.Cline pass incomplete deep middle intended for B.Sanders.,1,1,10,Gold,Seafoam,44,0,6,,,pass,,0,,,M.Cline,B.Sanders,,,0,A.Troy,R.Snight,0,,C.Mangini,N.Lazarus,0,,,,,,,9:07,
2026031501,14,"M.Cline pass deep middle to N.Lazarus for 44 yards, TOUCHDOWN.",1,2,10,Gold,Seafoam,44,0,6,,,pass,,44,,,M.Cline,N.Lazarus,,,1,A.Troy,R.Snight,0,,C.Mangini,,0.5,,,,,,,9:47,
2026031501,15,"(Extra Point) M.Cline pass incomplete deep right intended for M.Mehter. PENALTY ILLEGAL PARTICIPATION (8 players on the field), half the distance to the goal, retry the extra point.",1,,5,Gold,Seafoam,5,6,6,,,pass,,,2.5,,,,,,,,,,,,,,,,,,,,10:52,"Seafoam actually only had 7 players on at the snap (D.King was late getting on the field, giving the appearance of 8 players)"
2026031501,16,(Extra Point) M.Cline pass incomplete short right intended for M.Mehter (P.Whitney).,1,,2.5,Gold,Seafoam,2.5,6,6,,,pass,,0,,,M.Cline,M.Mehter,,,0,A.Troy,R.Snight,0,,C.Mangini,N.Lazarus,0,,,,,,,12:02,
2026031501,17,J.Dillard pass for 5 yards.,1,1,10,Seafoam,Gold,65,6,6,,,pass,,5,,,J.Dillard,,,,1,,,,,,,,,,,,,,12:56,
2026031501,18,D.Crane right tackle for 5 yards (B.Burke).,1,2,5,Seafoam,Gold,60,6,6,,,run,,5,,,,,D.Crane,B.Burke,,,,,,,,,,,,,,,13:30,
2026031501,19,"J.Dillard pass deep right to P.Whitney for 55 yards, TOUCHDOWN.",1,1,10,Seafoam,Gold,55,6,6,,,pass,,55,,,J.Dillard,P.Whitney,,,1,B.Anderson,,0.5,,J.Zanoni,,0,,,,,,0.5,14:21,"Illegal rush on J.Zanoni, declined."
2026031501,20,"(Extra Point) J.Dillard pass deep middle to Jay.W for 5 yards, EXTRA POINT GOOD.",1,,5,Seafoam,Gold,5,6,12,,,pass,,5,,,J.Dillard,Jay.W,,,1,B.Anderson,K.Garner,0,,J.Zanoni,,0,,,,,,0,15:44,
2026031501,21,"M.Cline pass short middle INTERCEPTED by Jay.W, returned to the 10 yardline (S.Dewan).",1,1,10,Gold,Seafoam,65,6,13,,,pass,,,,,M.Cline,,,S.Dewan,,A.Troy,R.Snight,0,,C.Mangini,B.Anderson,0,,,,,,,16:40,Ball tipped by C.Trask
2026031501,22,"J.Dillard pass short right to P.Whitney for 10 yards, TOUCHDOWN.",1,1,10,Seafoam,Gold,10,6,13,,,pass,,10,,,J.Dillard,P.Whitney,,,1,J.Zanoni,AC.Chavis,0,,B.Anderson,,0,,,,,,0,17:46,
2026031501,23,(Extra Point) J.Dillard pass incomplete short middle.,1,,5,Seafoam,Gold,5,6,19,,,pass,,0,,,J.Dillard,,,,0,B.Anderson,AC.Chavis,0.5,,C.Trask,K.Garner,0,,J.Zanoni,,0.5,,0.5,18:37,
2026031501,24,M.Cline pass short middle to B.Burke for 15 yards (P.Whitney).,1,1,10,Gold,Seafoam,65,6,19,,,pass,,15,,,M.Cline,B.Burke,,P.Whitney,1,D.King,R.Snight,0,,C.Mangini,,0,,,,,,,19:34,
2026031501,25,M.Cline pass short left to B.Sanders for 10 yards (D.Crane).,1,1,10,Gold,Seafoam,50,6,19,,,pass,,10,,,M.Cline,B.Sanders,,D.Crane,1,D.King,R.Snight,0,,C.Mangini,N.Lazarus,0,,,,,,,20:09,
2026031501,26,M.Cline pass incomplete short middle intended for R.Snight.,1,1,10,Gold,Seafoam,40,6,19,,,pass,,0,,,M.Cline,R.Snight,,,0,D.King,N.Lazarus,0,,C.Mangini,,0.5,,,,,,,20:50,Drop
2026031501,27,M.Cline pass deep right to B.Sanders for 15 yards (D.Crane).,1,2,10,Gold,Seafoam,40,6,19,,,pass,,15,,,M.Cline,B.Sanders,,D.Crane,1,D.King,R.Snight,0.5,,C.Mangini,N.Lazarus,0,,,,,,,21:22,
